USER_ID;SEX;AGE;GROUP_NO
184687143;M;24;87060876
184687143;M;24;100483584
184687143;M;24;89458252
184687143;M;24;29439161
184687143;M;24;85647894
184687143;M;24;40897649
184687143;M;24;54051889
184687143;M;24;127990054
184687143;M;24;71326862
184687143;M;24;80022446
184687143;M;24;24737785
184687143;M;24;72982321
184687143;M;24;57763173
184687143;M;24;23537466
184687143;M;24;43157433
184687143;M;24;42574198
184687143;M;24;73756584
184687143;M;24;71711391
184687143;M;24;40103104
184687143;M;24;49517102
184687143;M;24;15548215
184687143;M;24;69306243
184687143;M;24;32437681
184687143;M;24;34384434
184687143;M;24;29978438
184687143;M;24;119641358
184687143;M;24;29559271
184687143;M;24;31920990
184687143;M;24;85640854
184687143;M;24;106636409
184687143;M;24;58436571
184687143;M;24;65539551
184687143;M;24;67514780
184687143;M;24;78708542
184687143;M;24;43384145
184687143;M;24;43600373
184687143;M;24;58737741
184687143;M;24;35555977
184687143;M;24;87044524
184687143;M;24;107624884
184687143;M;24;76358558
184687143;M;24;28712832
184687143;M;24;1072325
184687143;M;24;79525017
184687143;M;24;57750596
184687143;M;24;29246653
184687143;M;24;46582266
184687143;M;24;38274293
184687143;M;24;37739473
184687143;M;24;59684246
184687143;M;24;41161680
184687143;M;24;127229831
184687143;M;24;81456984
184687143;M;24;33058742
184687143;M;24;18416826
184687143;M;24;9693056
184687143;M;24;77940963
184687143;M;24;49824026
184687143;M;24;52171320
184687143;M;24;30086880
184687143;M;24;27725748
184687143;M;24;119054919
184687143;M;24;49852961
184687143;M;24;49388164
184687143;M;24;27735151
184687143;M;24;27895931
184687143;M;24;64343146
184687143;M;24;76783698
184687143;M;24;103501091
184687143;M;24;29874238
184687143;M;24;30191486
184687143;M;24;116049598
184687143;M;24;26230188
184687143;M;24;39236729
184687143;M;24;122814329
184687143;M;24;117397584
184687143;M;24;51016572
184687143;M;24;70301166
184687143;M;24;111328376
184687143;M;24;50341419
184687143;M;24;56471731
184687143;M;24;49379541
184687143;M;24;58952828
184687143;M;24;36454979
184687143;M;24;46834321
184687143;M;24;48990018
184687143;M;24;84197863
184687143;M;24;111162579
184687143;M;24;79868696
184687143;M;24;33628480
184687143;M;24;49573982
184687143;M;24;33535629
184687143;M;24;107515960
184687143;M;24;78388911
184687143;M;24;76623756
184687143;M;24;62241455
184687143;M;24;70187376
184687143;M;24;35005
184687143;M;24;34491673
184687143;M;24;25117353
184687143;M;24;81782905
184687143;M;24;29509030
184687143;M;24;38186810
184687143;M;24;39924694
184687143;M;24;38447598
184687143;M;24;79444481
184687143;M;24;95075982
184687143;M;24;97247311
184687143;M;24;26179938
184687143;M;24;38472666
184687143;M;24;107007215
184687143;M;24;54464209
184687143;M;24;57893352
184687143;M;24;2703292
184687143;M;24;43002253
184687143;M;24;48940689
184687143;M;24;35850939
184687143;M;24;70970877
184687143;M;24;47782010
184687143;M;24;32057616
184687143;M;24;62122883
184687143;M;24;82887947
184687143;M;24;28490858
184687143;M;24;19069441
184687143;M;24;21655534
184687143;M;24;38515942
184687143;M;24;30438104
184687143;M;24;64980863
184687143;M;24;115974402
184687143;M;24;83998013
184687143;M;24;124010901
184687143;M;24;49680000
184687143;M;24;72853347
184687143;M;24;92754886
184687143;M;24;99077276
184687143;M;24;55901158
184687143;M;24;67308144
184687143;M;24;103233158
184687143;M;24;23758942
184687143;M;24;39934364
184687143;M;24;119451544
184687143;M;24;74341446
184687143;M;24;85171267
184687143;M;24;22798006
184687143;M;24;104144232
184687143;M;24;51837364
184687143;M;24;32298967
184687143;M;24;92843648
184687143;M;24;68285147
184687143;M;24;27022023
184687143;M;24;100798081
184687143;M;24;26758353
184687143;M;24;41813774
184687143;M;24;50334704
184687143;M;24;44821680
184687143;M;24;34116496
184687143;M;24;58742530
184687143;M;24;43001537
184687143;M;24;84777338
184687143;M;24;32133298
184687143;M;24;24421364
184687143;M;24;30455354
184687143;M;24;22844886
184687143;M;24;94814870
184687143;M;24;41564708
184687143;M;24;50900752
184687143;M;24;81771283
184687143;M;24;54625306
184687143;M;24;77587786
184687143;M;24;34458868
184687143;M;24;32449555
184687143;M;24;120722834
184687143;M;24;28464698
184687143;M;24;24732375
184687143;M;24;38923491
184687143;M;24;42758892
184687143;M;24;89837014
184687143;M;24;66670807
184687143;M;24;22741624
184687143;M;24;48618580
184687143;M;24;33913959
184687143;M;24;55904968
184687143;M;24;33766693
184687143;M;24;23400027
184687143;M;24;97976565
184687143;M;24;41688471
184687143;M;24;61743479
184687143;M;24;100437495
184687143;M;24;40180714
184687143;M;24;35807148
184687143;M;24;16945011
184687143;M;24;51362846
184687143;M;24;31041636
184687143;M;24;46598842
184687143;M;24;111905999
184687143;M;24;31687248
184687143;M;24;56524630
184687143;M;24;35650310
184687143;M;24;4992
184687143;M;24;114285395
184687143;M;24;94381049
184687143;M;24;103953218
184687143;M;24;75550743
184687143;M;24;70108985
184687143;M;24;95578062
184687143;M;24;99800441
184687143;M;24;85086502
184687143;M;24;50516127
184687143;M;24;92518245
184687143;M;24;49840023
184687143;M;24;27555325
184687143;M;24;55766193
184687143;M;24;40976579
184687143;M;24;105502723
184687143;M;24;30523989
184687143;M;24;73476
184687143;M;24;30767675
184687143;M;24;106768972
184687143;M;24;70630039
184687143;M;24;36550706
184687143;M;24;23482909
184687143;M;24;56882509
184687143;M;24;33353770
184687143;M;24;31039380
184687143;M;24;1163441
184687143;M;24;47078195
184687143;M;24;19173849
184687143;M;24;50804569
184687143;M;24;30713157
184687143;M;24;43596631
184687143;M;24;59202034
184687143;M;24;110270396
184687143;M;24;61593382
184687143;M;24;23650406
184687143;M;24;7448447
184687143;M;24;29385594
184687143;M;24;34539394
184687143;M;24;106789668
184687143;M;24;37340527
184687143;M;24;58560407
184687143;M;24;85287097
184687143;M;24;75185464
184687143;M;24;110852637
184687143;M;24;22866546
184687143;M;24;55127827
184687143;M;24;80380139
184687143;M;24;11563048
184687143;M;24;106081047
184687143;M;24;67490365
184687143;M;24;99626804
184687143;M;24;51189706
184687143;M;24;19542789
184687143;M;24;112273446
184687143;M;24;44928846
184687143;M;24;53300904
184687143;M;24;41366560
184687143;M;24;62308569
184687143;M;24;55935111
184687143;M;24;63642135
184687143;M;24;5880263
184687143;M;24;22759939
184687143;M;24;77970048
184687143;M;24;107396263
184687143;M;24;91500959
184687143;M;24;33874468
184687143;M;24;50986893
184687143;M;24;95093319
184687143;M;24;56905360
184687143;M;24;117631555
184687143;M;24;35981213
184687143;M;24;52394738
184687143;M;24;96157107
184687143;M;24;62219538
184687143;M;24;77729112
184687143;M;24;36959676
184687143;M;24;104697258
184687143;M;24;59203697
184687143;M;24;34522398
184687143;M;24;82274611
184687143;M;24;112516980
184687143;M;24;92755044
184687143;M;24;86514133
184687143;M;24;40724396
184687143;M;24;49875335
184687143;M;24;66914865
184687143;M;24;47149799
184687143;M;24;55592441
184687143;M;24;77112037
184687143;M;24;96486711
184687143;M;24;69506192
184687143;M;24;25873533
184687143;M;24;108918764
184687143;M;24;68920482
184687143;M;24;58543088
184687143;M;24;113162622
184687143;M;24;41607197
184687143;M;24;96382405
184687143;M;24;68351360
184687143;M;24;35536508
184687143;M;24;27794386
184687143;M;24;57293684
184687143;M;24;4605638
184687143;M;24;24433536
184687143;M;24;74932627
184687143;M;24;73791627
184687143;M;24;23727386
184687143;M;24;68851861
184687143;M;24;93173138
184687143;M;24;106042931
184687143;M;24;40377774
184687143;M;24;42933269
184687143;M;24;39544816
184687143;M;24;113856473
184687143;M;24;24518587
184687143;M;24;98527884
184687143;M;24;30559917
184687143;M;24;94242270
184687143;M;24;111410417
184687143;M;24;49547350
184687143;M;24;52518969
184687143;M;24;101752693
184687143;M;24;40957344
184687143;M;24;38772029
184687143;M;24;18284075
184687143;M;24;38214300
184687143;M;24;104425138
184687143;M;24;82174733
184687143;M;24;32840455
184687143;M;24;98374120
184687143;M;24;36374793
184687143;M;24;38911263
184687143;M;24;96589855
184687143;M;24;109956875
184687143;M;24;110862414
184687143;M;24;110931403
184687143;M;24;29690183
184687143;M;24;76829316
184687143;M;24;38683579
184687143;M;24;108477741
184687143;M;24;67782575
184687143;M;24;27885374
184687143;M;24;97109317
184687143;M;24;96947616
184687143;M;24;17670199
184687143;M;24;44949714
184687143;M;24;109957073
184687143;M;24;22825702
184687143;M;24;36008740
184687143;M;24;52933208
184687143;M;24;103438123
184687143;M;24;47283979
184687143;M;24;30493961
184687143;M;24;76873158
184687143;M;24;77366681
184687143;M;24;40455249
184687143;M;24;7876875
184687143;M;24;33588368
184687143;M;24;61705454
184687143;M;24;34487497
184687143;M;24;101541501
184687143;M;24;105108310
184687143;M;24;26060418
184687143;M;24;50594521
184687143;M;24;23408047
184687143;M;24;49274535
184687143;M;24;52558528
184687143;M;24;51696572
184687143;M;24;82703339
184687143;M;24;83815413
184687143;M;24;108113587
184687143;M;24;61731746
184687143;M;24;71600914
184687143;M;24;22186156
184687143;M;24;50931944
184687143;M;24;88490271
184687143;M;24;104237982
184687143;M;24;89493
184687143;M;24;6100713
184687143;M;24;17842936
184687143;M;24;106277494
184687143;M;24;8836390
184687143;M;24;49690338
184687143;M;24;104838176
184687143;M;24;63502850
184687143;M;24;95251182
184687143;M;24;49162389
184687143;M;24;26669118
184687143;M;24;46232863
184687143;M;24;108416987
184687143;M;24;67582539
184687143;M;24;107737002
184687143;M;24;108482875
184687143;M;24;26684698
184687143;M;24;32786443
184687143;M;24;53924330
184687143;M;24;26179488
184687143;M;24;48859965
184687143;M;24;51175007
184687143;M;24;55844834
184687143;M;24;58117360
184687143;M;24;92614374
184687143;M;24;34215573
184687143;M;24;77590335
184687143;M;24;91929895
184687143;M;24;29842742
184687143;M;24;32858244
184687143;M;24;77513601
184687143;M;24;106881135
184687143;M;24;37660077
184687143;M;24;40721122
184687143;M;24;85415764
184687143;M;24;29614963
184687143;M;24;39748345
184687143;M;24;110381794
184687143;M;24;39398537
184687143;M;24;54960200
184687143;M;24;38127348
184687143;M;24;45686609
184687143;M;24;33098137
184687143;M;24;110747073
184687143;M;24;62048312
184687143;M;24;39930420
184687143;M;24;40586683
184687143;M;24;76256616
184687143;M;24;42666155
184687143;M;24;107976188
184687143;M;24;31410893
184687143;M;24;33778309
184687143;M;24;90329167
184687143;M;24;105147815
184687143;M;24;34152189
184687143;M;24;43335937
184687143;M;24;53261322
184687143;M;24;61238650
184687143;M;24;69830270
184687143;M;24;97065090
184687143;M;24;31579712
184687143;M;24;33695724
184687143;M;24;55469940
184687143;M;24;23486067
184687143;M;24;70098736
184687143;M;24;86218441
184687143;M;24;101436686
184687143;M;24;34980638
184687143;M;24;45844365
184687143;M;24;74952625
184687143;M;24;50971050
184687143;M;24;27744747
184687143;M;24;37107436
184687143;M;24;36959798
184687143;M;24;38175413
184687143;M;24;70971874
184687143;M;24;75033260
184687143;M;24;50754663
184687143;M;24;36459577
184687143;M;24;99754967
184687143;M;24;35540891
184687143;M;24;92221749
184687143;M;24;92987899
184687143;M;24;99684312
184687143;M;24;106195672
23764879;M;33;29302425
23764879;M;33;64071719
23764879;M;33;34612773
23764879;M;33;36959959
23764879;M;33;36621560
23764879;M;33;29439161
23764879;M;33;138816943
23764879;M;33;63990175
23764879;M;33;23471538
23764879;M;33;35349905
23764879;M;33;50334704
23764879;M;33;64644733
23764879;M;33;44148704
23764879;M;33;65960786
23764879;M;33;30022666
23764879;M;33;29188817
23764879;M;33;59472898
23764879;M;33;36326284
23764879;M;33;41437811
23764879;M;33;4323804
23764879;M;33;45091870
23764879;M;33;35294456
23764879;M;33;46861238
23764879;M;33;36868476
23764879;M;33;32015300
23764879;M;33;31920990
23764879;M;33;25117353
23764879;M;33;139799281
23764879;M;33;69238357
23764879;M;33;40180261
23764879;M;33;33621085
23764879;M;33;91050183
23764879;M;33;56617342
23764879;M;33;110132051
23764879;M;33;67580761
23764879;M;33;43772432
23764879;M;33;86102607
23764879;M;33;32804027
23764879;M;33;126827395
23764879;M;33;106418011
23764879;M;33;86575166
23764879;M;33;15755094
23764879;M;33;90511720
23764879;M;33;35519861
23764879;M;33;45023794
23764879;M;33;50554618
23764879;M;33;73755303
23764879;M;33;28966229
23764879;M;33;120783513
23764879;M;33;39392899
23764879;M;33;35145657
23764879;M;33;72605916
23764879;M;33;90428826
23764879;M;33;34964358
23764879;M;33;112940897
23764879;M;33;56106344
23764879;M;33;36459871
23764879;M;33;109673646
23764879;M;33;691737
23764879;M;33;53845179
23764879;M;33;40316705
23764879;M;33;40335272
23764879;M;33;34199707
23764879;M;33;114086029
23764879;M;33;35887784
23764879;M;33;17655824
23764879;M;33;25189523
23764879;M;33;41002749
23764879;M;33;38889652
23764879;M;33;86362951
23764879;M;33;36184135
23764879;M;33;40710957
23764879;M;33;125215509
23764879;M;33;38743236
23764879;M;33;30602036
23764879;M;33;35486626
23764879;M;33;47250388
23764879;M;33;62887643
23764879;M;33;26284064
23764879;M;33;28658784
23764879;M;33;69275738
23764879;M;33;41649486
23764879;M;33;47901681
23764879;M;33;27591602
23764879;M;33;50496202
23764879;M;33;29534144
23764879;M;33;46617996
23764879;M;33;116393354
23764879;M;33;78273068
23764879;M;33;67972801
23764879;M;33;57874063
23764879;M;33;26138181
23764879;M;33;80621272
23764879;M;33;46117626
23764879;M;33;77435850
23764879;M;33;28364192
23764879;M;33;60570226
23764879;M;33;84981500
23764879;M;33;4829
23764879;M;33;64720914
23764879;M;33;12768452
23764879;M;33;35213860
23764879;M;33;26914825
23764879;M;33;87389803
23764879;M;33;47131705
23764879;M;33;132425462
23764879;M;33;54831132
23764879;M;33;27437985
23764879;M;33;75365177
23764879;M;33;42589572
23764879;M;33;115965297
23764879;M;33;38772029
23764879;M;33;24013626
23764879;M;33;101329627
23764879;M;33;1331201
23764879;M;33;106221844
23764879;M;33;23196840
23764879;M;33;11982368
23764879;M;33;37213433
23764879;M;33;60501159
23764879;M;33;46281574
23764879;M;33;25232578
23764879;M;33;126164993
23764879;M;33;54920654
23764879;M;33;211740
23764879;M;33;42311101
23764879;M;33;72417654
23764879;M;33;33154422
23764879;M;33;59111489
23764879;M;33;29995722
23764879;M;33;112661141
23764879;M;33;62293017
23764879;M;33;25193445
23764879;M;33;119351949
23764879;M;33;37697596
23764879;M;33;113094353
23764879;M;33;48265019
23764879;M;33;74211373
23764879;M;33;94560272
23764879;M;33;36941068
23764879;M;33;58049821
23764879;M;33;77397104
23764879;M;33;71186798
23764879;M;33;38915421
23764879;M;33;35275754
23764879;M;33;84546890
23764879;M;33;112292509
23764879;M;33;70187376
23764879;M;33;73804972
23764879;M;33;43694972
23764879;M;33;63193578
23764879;M;33;88225001
23764879;M;33;111742156
23764879;M;33;37687460
23764879;M;33;45384719
23764879;M;33;5364813
23764879;M;33;56253603
23764879;M;33;24685866
23764879;M;33;82479205
23764879;M;33;113187716
23764879;M;33;43064547
23764879;M;33;121019921
23764879;M;33;27168444
23764879;M;33;42690072
23764879;M;33;96335186
23764879;M;33;113590406
23764879;M;33;98096666
23764879;M;33;82827131
23764879;M;33;38052118
23764879;M;33;30544822
23764879;M;33;25522851
23764879;M;33;60586083
23764879;M;33;41004791
23764879;M;33;90890584
23764879;M;33;72572746
23764879;M;33;27118117
23764879;M;33;84945228
23764879;M;33;32197085
23764879;M;33;34684116
23764879;M;33;51172144
23764879;M;33;97229144
23764879;M;33;63119291
23764879;M;33;122696211
23764879;M;33;67588394
23764879;M;33;46631499
23764879;M;33;91778558
23764879;M;33;16822858
23764879;M;33;57904858
23764879;M;33;57966118
23764879;M;33;97063846
23764879;M;33;106542685
23764879;M;33;771707
23764879;M;33;21457410
23764879;M;33;23904078
23764879;M;33;34782670
23764879;M;33;47890758
23764879;M;33;51846061
23764879;M;33;53275080
23764879;M;33;78060825
23764879;M;33;97139263
209005014;M;0;26147450
209005014;M;0;37838533
209005014;M;0;64853068
209005014;M;0;139740824
209005014;M;0;143667118
209005014;M;0;135209264
209005014;M;0;36859750
209005014;M;0;141424894
209005014;M;0;66815878
209005014;M;0;35145657
209005014;M;0;105367765
209005014;M;0;141549647
209005014;M;0;141870219
209005014;M;0;101209760
209005014;M;0;142054417
209005014;M;0;25554967
209005014;M;0;35850939
209005014;M;0;142181726
209005014;M;0;83306023
209005014;M;0;138990001
209005014;M;0;61220072
209005014;M;0;79409513
209005014;M;0;58170807
209005014;M;0;37008294
209005014;M;0;35986551
209005014;M;0;59249291
209005014;M;0;23858239
209005014;M;0;39034715
209005014;M;0;65405270
209005014;M;0;50808812
209005014;M;0;45755033
209005014;M;0;28490858
209005014;M;0;45438205
209005014;M;0;49266632
209005014;M;0;26138181
209005014;M;0;34293086
209005014;M;0;48054679
209005014;M;0;52257710
209005014;M;0;34847859
209005014;M;0;129354409
209005014;M;0;37119411
209005014;M;0;35068738
209005014;M;0;41167501
209005014;M;0;32075739
209005014;M;0;94385733
209005014;M;0;24458946
209005014;M;0;30510634
209005014;M;0;80345103
209005014;M;0;24713873
209005014;M;0;30187757
209005014;M;0;39632123
209005014;M;0;55788337
209005014;M;0;29571839
209005014;M;0;62048312
209005014;M;0;48512305
209005014;M;0;25822221
209005014;M;0;59780006
209005014;M;0;80849932
209005014;M;0;85485242
209005014;M;0;87030099
209005014;M;0;50174701
209005014;M;0;79459310
209005014;M;0;18496184
209005014;M;0;119159360
209005014;M;0;82997112
209005014;M;0;23069978
209005014;M;0;103839288
209005014;M;0;57331846
209005014;M;0;69936612
209005014;M;0;45731474
209005014;M;0;31782807
209005014;M;0;22743153
209005014;M;0;23758942
209005014;M;0;26221839
209005014;M;0;27669125
209005014;M;0;32221867
209005014;M;0;44586600
209005014;M;0;52537634
209005014;M;0;66095162
209005014;M;0;68023938
209005014;M;0;73576481
209005014;M;0;78348075
209005014;M;0;94746089
209005014;M;0;96035115
209005014;M;0;102237143
121195748;M;34;57424941
121195748;M;34;28592774
121195748;M;34;123243193
121195748;M;34;123125734
121195748;M;34;70905722
121195748;M;34;72982321
121195748;M;34;95414767
121195748;M;34;85882857
121195748;M;34;85739858
121195748;M;34;83998022
121195748;M;34;82996872
121195748;M;34;73691449
121195748;M;34;73595075
121195748;M;34;71592926
121195748;M;34;70389915
121195748;M;34;69223147
121195748;M;34;65582387
121195748;M;34;64173570
121195748;M;34;63858240
121195748;M;34;63855504
121195748;M;34;63303373
121195748;M;34;62458512
121195748;M;34;60753229
121195748;M;34;61460689
121195748;M;34;58797160
121195748;M;34;57876954
121195748;M;34;57039605
121195748;M;34;56176916
121195748;M;34;56874032
121195748;M;34;55713482
121195748;M;34;55380105
121195748;M;34;55373448
121195748;M;34;55373438
121195748;M;34;55156099
121195748;M;34;54605971
121195748;M;34;54425888
121195748;M;34;50821414
121195748;M;34;50695130
121195748;M;34;49851938
121195748;M;34;49655796
121195748;M;34;49330124
121195748;M;34;49266632
121195748;M;34;48928605
121195748;M;34;48868052
121195748;M;34;45608667
121195748;M;34;47954518
121195748;M;34;47954175
121195748;M;34;47200925
121195748;M;34;46552238
121195748;M;34;46217066
121195748;M;34;46105176
121195748;M;34;43335937
121195748;M;34;43215063
121195748;M;34;41331414
121195748;M;34;43214886
121195748;M;34;42466269
121195748;M;34;42392772
121195748;M;34;41983262
121195748;M;34;40800148
121195748;M;34;40688686
121195748;M;34;39849852
121195748;M;34;39554210
121195748;M;34;38290762
121195748;M;34;39410028
121195748;M;34;38647700
121195748;M;34;37627745
121195748;M;34;36481917
121195748;M;34;34978236
121195748;M;34;35983383
121195748;M;34;36455846
121195748;M;34;36228208
121195748;M;34;36125962
121195748;M;34;36029237
121195748;M;34;35403672
121195748;M;34;35247056
121195748;M;34;34230886
121195748;M;34;34384434
121195748;M;34;33918856
121195748;M;34;34001496
121195748;M;34;33769500
121195748;M;34;33704197
121195748;M;34;33646720
121195748;M;34;33598391
121195748;M;34;28878216
121195748;M;34;33529348
121195748;M;34;32895432
121195748;M;34;32796946
121195748;M;34;32575260
121195748;M;34;31466113
121195748;M;34;30548242
121195748;M;34;29435908
121195748;M;34;28789258
121195748;M;34;28477986
121195748;M;34;28273499
121195748;M;34;28261265
121195748;M;34;28086630
121195748;M;34;27045802
121195748;M;34;34563153
121195748;M;34;34521765
121195748;M;34;34401107
121195748;M;34;26515827
121195748;M;34;26312614
121195748;M;34;26184014
121195748;M;34;26163284
121195748;M;34;26090596
121195748;M;34;25678227
121195748;M;34;24299135
121195748;M;34;23982821
121195748;M;34;22741624
121195748;M;34;23639186
121195748;M;34;23459697
121195748;M;34;23402051
121195748;M;34;23180464
121195748;M;34;22866546
121195748;M;34;18796946
121195748;M;34;17964514
121195748;M;34;17113635
121195748;M;34;9693056
121195748;M;34;14879978
121195748;M;34;12382740
121195748;M;34;10284970
121195748;M;34;7876875
121195748;M;34;89493
121195748;M;34;31836774
121195748;M;34;11614
121195748;M;34;45996338
121195748;M;34;37403226
121195748;M;34;36165887
121195748;M;34;33159467
121195748;M;34;24548556
121195748;M;34;40150367
121195748;M;34;34491673
121195748;M;34;1884027
121195748;M;34;63758929
121195748;M;34;22798006
121195748;M;34;42743690
121195748;M;34;32786197
121195748;M;34;26750264
121195748;M;34;36373912
121195748;M;34;26419239
121195748;M;34;48319873
121195748;M;34;287912
121195748;M;34;41609933
121195748;M;34;45441631
121195748;M;34;23597525
121195748;M;34;25554967
121195748;M;34;23064236
121195748;M;34;27895931
121195748;M;34;460389
121195748;M;34;20846280
121195748;M;34;16153930
422808872;M;0;79663004
422808872;M;0;24091813
422808872;M;0;15755094
422808872;M;0;29842055
422808872;M;0;8563486
422808872;M;0;63199063
422808872;M;0;57481907
422808872;M;0;56638879
422808872;M;0;48564
422808872;M;0;348403
422808872;M;0;28429027
422808872;M;0;139805118
422808872;M;0;133441491
422808872;M;0;122141110
422808872;M;0;106782500
422808872;M;0;101782716
422808872;M;0;143105718
422808872;M;0;142152823
422808872;M;0;142072684
422808872;M;0;141551015
422808872;M;0;138559015
422808872;M;0;137992104
422808872;M;0;137518957
422808872;M;0;134399033
422808872;M;0;133737991
422808872;M;0;132628072
422808872;M;0;132628464
87306325;M;30;34238786
87306325;M;30;31920990
87306325;M;30;132260444
87306325;M;30;34298047
87306325;M;30;101312760
87306325;M;30;42307767
87306325;M;30;1049582
87306325;M;30;23693281
87306325;M;30;34215577
87306325;M;30;112602088
87306325;M;30;22736034
87306325;M;30;36184135
87306325;M;30;26384181
87306325;M;30;30273355
87306325;M;30;71689371
87306325;M;30;55273553
87306325;M;30;24384548
87306325;M;30;65581967
87306325;M;30;36259673
87306325;M;30;92515328
87306325;M;30;136233717
87306325;M;30;82334598
87306325;M;30;76982440
87306325;M;30;40886007
87306325;M;30;43503235
87306325;M;30;44705173
87306325;M;30;6315290
87306325;M;30;122723551
87306325;M;30;65960786
87306325;M;30;70826995
87306325;M;30;77101012
87306325;M;30;30525261
87306325;M;30;32370614
87306325;M;30;121199691
87306325;M;30;53268419
87306325;M;30;88485747
87306325;M;30;8937225
87306325;M;30;108035781
87306325;M;30;822415
87306325;M;30;43713174
87306325;M;30;71966289
87306325;M;30;45938293
87306325;M;30;27266649
87306325;M;30;35452501
87306325;M;30;89049509
87306325;M;30;95385562
87306325;M;30;48900216
87306325;M;30;127180283
87306325;M;30;121053904
87306325;M;30;25873533
87306325;M;30;38185695
87306325;M;30;80746593
87306325;M;30;41579479
87306325;M;30;66630509
87306325;M;30;34753456
87306325;M;30;103773916
87306325;M;30;23727386
87306325;M;30;27477976
87306325;M;30;106036897
87306325;M;30;364976
87306325;M;30;31836774
87306325;M;30;25275670
87306325;M;30;67520928
87306325;M;30;100411909
87306325;M;30;73484869
87306325;M;30;54566161
87306325;M;30;72724531
87306325;M;30;64151692
87306325;M;30;131984583
87306325;M;30;48512305
87306325;M;30;110018608
87306325;M;30;52025462
87306325;M;30;28122932
87306325;M;30;26090632
87306325;M;30;23308460
87306325;M;30;100954660
87306325;M;30;63731512
87306325;M;30;56720017
87306325;M;30;30573814
87306325;M;30;29369324
87306325;M;30;41684819
87306325;M;30;81847917
87306325;M;30;64078163
87306325;M;30;125770269
87306325;M;30;16781133
87306325;M;30;133144819
87306325;M;30;32439535
87306325;M;30;140668481
87306325;M;30;48564
87306325;M;30;124534007
87306325;M;30;49603755
87306325;M;30;23170931
87306325;M;30;100846994
87306325;M;30;29103840
87306325;M;30;53497349
87306325;M;30;9341403
87306325;M;30;127610748
87306325;M;30;97346823
87306325;M;30;79039403
87306325;M;30;43255573
87306325;M;30;29302425
87306325;M;30;71617706
87306325;M;30;35052228
87306325;M;30;63820823
87306325;M;30;117718010
87306325;M;30;34857352
87306325;M;30;65784323
87306325;M;30;272049
87306325;M;30;28483376
87306325;M;30;28646177
87306325;M;30;107670713
87306325;M;30;56625098
87306325;M;30;41450004
87306325;M;30;34137285
87306325;M;30;125224664
87306325;M;30;101864754
87306325;M;30;54885530
87306325;M;30;31796571
87306325;M;30;123434953
87306325;M;30;65893697
87306325;M;30;40724070
87306325;M;30;55534277
87306325;M;30;1415705
87306325;M;30;2089898
87306325;M;30;26211015
87306325;M;30;52648995
87306325;M;30;52623472
87306325;M;30;51484228
87306325;M;30;79483347
87306325;M;30;82706459
87306325;M;30;62708422
87306325;M;30;88788156
87306325;M;30;60234538
87306325;M;30;86601076
87306325;M;30;91166591
87306325;M;30;105528898
87306325;M;30;43900256
87306325;M;30;133595200
87306325;M;30;89472141
87306325;M;30;64213120
87306325;M;30;89457343
87306325;M;30;67805342
87306325;M;30;83515968
87306325;M;30;53113281
87306325;M;30;34244008
87306325;M;30;50106785
87306325;M;30;67132434
87306325;M;30;81337337
87306325;M;30;61169188
87306325;M;30;61908808
87306325;M;30;8574304
87306325;M;30;26970810
87306325;M;30;45865841
87306325;M;30;133726577
87306325;M;30;119320808
87306325;M;30;44232988
87306325;M;30;35347076
87306325;M;30;70841494
87306325;M;30;97687866
87306325;M;30;25171514
87306325;M;30;46286515
87306325;M;30;97521322
87306325;M;30;66306899
87306325;M;30;100337839
87306325;M;30;69275738
87306325;M;30;34757875
87306325;M;30;48557482
87306325;M;30;83013121
87306325;M;30;117661508
87306325;M;30;36621543
87306325;M;30;48054679
87306325;M;30;66079835
87306325;M;30;108019374
87306325;M;30;47298115
87306325;M;30;27703044
87306325;M;30;59800369
87306325;M;30;19802817
87306325;M;30;50291394
87306325;M;30;3960430
87306325;M;30;78388911
87306325;M;30;67940544
87306325;M;30;45715576
87306325;M;30;40575907
87306325;M;30;29937606
87306325;M;30;70013039
87306325;M;30;34580489
87306325;M;30;107033577
87306325;M;30;68083841
87306325;M;30;48940689
87306325;M;30;33489538
87306325;M;30;51073679
87306325;M;30;47472023
87306325;M;30;25276999
87306325;M;30;38707088
87306325;M;30;30388155
87306325;M;30;46950377
87306325;M;30;5026154
87306325;M;30;32407329
87306325;M;30;47256091
87306325;M;30;22775981
87306325;M;30;26089479
87306325;M;30;105494325
87306325;M;30;35790084
87306325;M;30;31516466
87306325;M;30;42192395
87306325;M;30;82911678
87306325;M;30;88916889
87306325;M;30;36018127
87306325;M;30;37911280
87306325;M;30;31478728
87306325;M;30;24094338
87306325;M;30;42869144
87306325;M;30;29573241
87306325;M;30;106755134
87306325;M;30;30145618
87306325;M;30;30564622
87306325;M;30;111162777
87306325;M;30;49169586
87306325;M;30;97767126
87306325;M;30;119032732
87306325;M;30;53261322
87306325;M;30;39861987
87306325;M;30;41559758
87306325;M;30;97116424
87306325;M;30;49235752
87306325;M;30;27086454
87306325;M;30;105171351
87306325;M;30;3305
87306325;M;30;131496797
87306325;M;30;48657183
87306325;M;30;49681355
87306325;M;30;34232566
87306325;M;30;105787199
87306325;M;30;132563156
87306325;M;30;102867937
87306325;M;30;50579622
87306325;M;30;35114569
87306325;M;30;49056314
87306325;M;30;79995162
87306325;M;30;21457410
87306325;M;30;59753465
87306325;M;30;45441631
